iter 1250, lr: 0.2, attr_lr: 0, batch_loss: 0.63240712240793, train_err: 0.203125, grad_norm: 0.00018351626588241
iter 1885, lr: 0.2, attr_lr: 0, batch_loss: 0.62845714661375, train_err: 0.173828125, grad_norm: 0.00012195199581668
iter 1886, lr: 0.2, attr_lr: 0, batch_loss: 0.63695709701451, train_err: 0.18359375, grad_norm: 9.1755634877291e-05
iter 1887, lr: 0.2, attr_lr: 0, batch_loss: 0.63229842891859, train_err: 0.2109375, grad_norm: 0.00011615937096011
iter 1888, lr: 0.2, attr_lr: 0, batch_loss: 0.62841658726378, train_err: 0.16796875, grad_norm: 0.00012218274128804
iter 1889, lr: 0.2, attr_lr: 0, batch_loss: 0.63407370743112, train_err: 0.21875, grad_norm: 0.00011360809408686
iter 1890, lr: 0.2, attr_lr: 0, batch_loss: 0.63218980974463, train_err: 0.177734375, grad_norm: 0.00010164101607224
iter 1891, lr: 0.2, attr_lr: 0, batch_loss: 0.62443544272467, train_err: 0.189453125, grad_norm: 0.00013085338932
iter 1892, lr: 0.2, attr_lr: 0, batch_loss: 0.63736970468775, train_err: 0.234375, grad_norm: 9.9564777358392e-05
iter 1893, lr: 0.2, attr_lr: 0, batch_loss: 0.63318898895677, train_err: 0.203125, grad_norm: 0.0001126090810966
iter 1894, lr: 0.2, attr_lr: 0, batch_loss: 0.63192334836325, train_err: 0.20703125, grad_norm: 0.00011240581769221
iter 1895, lr: 0.2, attr_lr: 0, batch_loss: 0.62921150342385, train_err: 0.208984375, grad_norm: 0.00013219042842264
iter 1896, lr: 0.2, attr_lr: 0, batch_loss: 0.62794180310822, train_err: 0.16796875, grad_norm: 0.00012147215865218
iter 1897, lr: 0.2, attr_lr: 0, batch_loss: 0.63385483400023, train_err: 0.21875, grad_norm: 0.0001374254908535
iter 1898, lr: 0.2, attr_lr: 0, batch_loss: 0.63261804367096, train_err: 0.197265625, grad_norm: 0.00012626065212009
iter 1899, lr: 0.2, attr_lr: 0, batch_loss: 0.62532729956301, train_err: 0.169921875, grad_norm: 0.0001301516581995
iter 1900, lr: 0.2, attr_lr: 0, batch_loss: 0.63277000462412, train_err: 0.212890625, grad_norm: 0.00010838379571325
Testing... 
average test_loss = 0.62532758098929, average test_pred_err = 0.171
Snapshotting A_model... done
iter 1901, lr: 0.2, attr_lr: 0, batch_loss: 0.62844786606958, train_err: 0.197265625, grad_norm: 0.00013610606880931
iter 1902, lr: 0.2, attr_lr: 0, batch_loss: 0.62724481459021, train_err: 0.181640625, grad_norm: 0.00013524007922877
iter 1903, lr: 0.2, attr_lr: 0, batch_loss: 0.63515292988759, train_err: 0.212890625, grad_norm: 9.442617974231e-05
iter 1904, lr: 0.2, attr_lr: 0, batch_loss: 0.63042630727526, train_err: 0.19921875, grad_norm: 0.00011575955951617
iter 1905, lr: 0.2, attr_lr: 0, batch_loss: 0.63288184225173, train_err: 0.2109375, grad_norm: 0.00012164407889204
iter 1906, lr: 0.2, attr_lr: 0, batch_loss: 0.62764876318854, train_err: 0.20703125, grad_norm: 0.00016042596247716
iter 1907, lr: 0.2, attr_lr: 0, batch_loss: 0.63016644669401, train_err: 0.21875, grad_norm: 0.00013128156438987
iter 1908, lr: 0.2, attr_lr: 0, batch_loss: 0.62242158312679, train_err: 0.158203125, grad_norm: 0.00014473500344156
iter 1909, lr: 0.2, attr_lr: 0, batch_loss: 0.62533296548045, train_err: 0.201171875, grad_norm: 0.00014504382557032
iter 1910, lr: 0.2, attr_lr: 0, batch_loss: 0.63551372523481, train_err: 0.189453125, grad_norm: 0.00010783542799998
iter 1911, lr: 0.2, attr_lr: 0, batch_loss: 0.6298750087663, train_err: 0.19921875, grad_norm: 0.00012329341327683
iter 1912, lr: 0.2, attr_lr: 0, batch_loss: 0.6331526039251, train_err: 0.23046875, grad_norm: 0.00011972242321573
iter 1913, lr: 0.2, attr_lr: 0, batch_loss: 0.63434301489907, train_err: 0.220703125, grad_norm: 0.00011862004068017
iter 1914, lr: 0.2, attr_lr: 0, batch_loss: 0.62547613984557, train_err: 0.177734375, grad_norm: 0.00014696027904338
iter 1915, lr: 0.2, attr_lr: 0, batch_loss: 0.63000774848428, train_err: 0.203125, grad_norm: 0.00012158614367464
iter 1916, lr: 0.2, attr_lr: 0, batch_loss: 0.63456386396468, train_err: 0.1875, grad_norm: 0.00012681970218033
iter 1917, lr: 0.2, attr_lr: 0, batch_loss: 0.62899791832967, train_err: 0.19140625, grad_norm: 0.00012092716670138
iter 1918, lr: 0.2, attr_lr: 0, batch_loss: 0.6274537725978, train_err: 0.212890625, grad_norm: 0.00011319238961868
iter 1919, lr: 0.2, attr_lr: 0, batch_loss: 0.63791554110387, train_err: 0.244140625, grad_norm: 0.00011179662363505
iter 1920, lr: 0.2, attr_lr: 0, batch_loss: 0.62684625423485, train_err: 0.1953125, grad_norm: 0.00013537678559144
iter 1921, lr: 0.2, attr_lr: 0, batch_loss: 0.62965800453325, train_err: 0.20703125, grad_norm: 0.00013799671398561
iter 1922, lr: 0.2, attr_lr: 0, batch_loss: 0.6297721433854, train_err: 0.189453125, grad_norm: 9.8732935742788e-05
iter 1923, lr: 0.2, attr_lr: 0, batch_loss: 0.63254195483094, train_err: 0.203125, grad_norm: 0.00011518426602025
iter 1924, lr: 0.2, attr_lr: 0, batch_loss: 0.63009226048529, train_err: 0.2265625, grad_norm: 0.00014220714463664
iter 1925, lr: 0.2, attr_lr: 0, batch_loss: 0.63251434895076, train_err: 0.197265625, grad_norm: 0.00012030549817618
iter 1926, lr: 0.2, attr_lr: 0, batch_loss: 0.63082556448349, train_err: 0.203125, grad_norm: 0.00012302296915383
iter 1927, lr: 0.2, attr_lr: 0, batch_loss: 0.62466344319783, train_err: 0.189453125, grad_norm: 0.00012776152234723
iter 1928, lr: 0.2, attr_lr: 0, batch_loss: 0.62988930516667, train_err: 0.189453125, grad_norm: 0.00011651756478499
iter 1929, lr: 0.2, attr_lr: 0, batch_loss: 0.63220305162099, train_err: 0.2265625, grad_norm: 0.00014032683279521
iter 1930, lr: 0.2, attr_lr: 0, batch_loss: 0.63028015355281, train_err: 0.189453125, grad_norm: 0.00011836150686248
iter 1931, lr: 0.2, attr_lr: 0, batch_loss: 0.63160355360231, train_err: 0.193359375, grad_norm: 0.00010826745484613
iter 1932, lr: 0.2, attr_lr: 0, batch_loss: 0.626710297189, train_err: 0.171875, grad_norm: 0.00012243025376917
iter 1933, lr: 0.2, attr_lr: 0, batch_loss: 0.62942668387962, train_err: 0.1875, grad_norm: 0.0001080186098231
iter 1934, lr: 0.2, attr_lr: 0, batch_loss: 0.63001504289785, train_err: 0.22265625, grad_norm: 0.00013970578183295
iter 1935, lr: 0.2, attr_lr: 0, batch_loss: 0.63198801883163, train_err: 0.21484375, grad_norm: 0.00012670116767118
iter 1936, lr: 0.2, attr_lr: 0, batch_loss: 0.63219787181794, train_err: 0.189453125, grad_norm: 0.00010747278220426
iter 1937, lr: 0.2, attr_lr: 0, batch_loss: 0.63304491448538, train_err: 0.201171875, grad_norm: 0.00010375308477041
iter 1938, lr: 0.2, attr_lr: 0, batch_loss: 0.63196675024644, train_err: 0.181640625, grad_norm: 0.00013054114530133
iter 1939, lr: 0.2, attr_lr: 0, batch_loss: 0.626578406409, train_err: 0.181640625, grad_norm: 0.00014491596116312
iter 1940, lr: 0.2, attr_lr: 0, batch_loss: 0.62591589141274, train_err: 0.16015625, grad_norm: 0.00011069481783326
iter 1941, lr: 0.2, attr_lr: 0, batch_loss: 0.63641564877416, train_err: 0.201171875, grad_norm: 9.0087387127843e-05
iter 1942, lr: 0.2, attr_lr: 0, batch_loss: 0.63184544630958, train_err: 0.197265625, grad_norm: 0.00011520389370994
iter 1943, lr: 0.2, attr_lr: 0, batch_loss: 0.63400933692868, train_err: 0.203125, grad_norm: 0.00011111707474969
iter 1944, lr: 0.2, attr_lr: 0, batch_loss: 0.62283299458762, train_err: 0.1640625, grad_norm: 0.00013972245691838
iter 1945, lr: 0.2, attr_lr: 0, batch_loss: 0.62885565407124, train_err: 0.16796875, grad_norm: 0.00011520918408046
iter 1946, lr: 0.2, attr_lr: 0, batch_loss: 0.63049534233649, train_err: 0.20703125, grad_norm: 0.00011406486021016
iter 1947, lr: 0.2, attr_lr: 0, batch_loss: 0.62698759638574, train_err: 0.177734375, grad_norm: 0.00012750930359303
iter 1948, lr: 0.2, attr_lr: 0, batch_loss: 0.6340209921196, train_err: 0.21484375, grad_norm: 0.00010793802435657
iter 1949, lr: 0.2, attr_lr: 0, batch_loss: 0.6315335139384, train_err: 0.181640625, grad_norm: 0.00010945336184708
iter 1950, lr: 0.2, attr_lr: 0, batch_loss: 0.62844052304188, train_err: 0.197265625, grad_norm: 0.00014453984136091
Testing... 
average test_loss = 0.62710657564648, average test_pred_err = 0.181
iter 1951, lr: 0.2, attr_lr: 0, batch_loss: 0.6358095325426, train_err: 0.203125, grad_norm: 0.00010623295202657
iter 1952, lr: 0.2, attr_lr: 0, batch_loss: 0.62982602958567, train_err: 0.201171875, grad_norm: 0.00011433448600654
iter 1953, lr: 0.2, attr_lr: 0, batch_loss: 0.62841493647097, train_err: 0.1953125, grad_norm: 0.00011696342238024
iter 1954, lr: 0.2, attr_lr: 0, batch_loss: 0.63548107716705, train_err: 0.22265625, grad_norm: 0.00010390359410873
iter 1955, lr: 0.2, attr_lr: 0, batch_loss: 0.63289772598938, train_err: 0.21484375, grad_norm: 0.00011833873421414
iter 1956, lr: 0.2, attr_lr: 0, batch_loss: 0.63442913339303, train_err: 0.205078125, grad_norm: 9.8431543344086e-05
iter 1957, lr: 0.2, attr_lr: 0, batch_loss: 0.62789582599737, train_err: 0.17578125, grad_norm: 0.00010921074434701
iter 1958, lr: 0.2, attr_lr: 0, batch_loss: 0.63106648959336, train_err: 0.205078125, grad_norm: 0.00011448078451323
iter 1959, lr: 0.2, attr_lr: 0, batch_loss: 0.62752923189578, train_err: 0.1953125, grad_norm: 0.00014481724911856
iter 1960, lr: 0.2, attr_lr: 0, batch_loss: 0.63118020542766, train_err: 0.21875, grad_norm: 0.00012208006589985
iter 1961, lr: 0.2, attr_lr: 0, batch_loss: 0.62789207172046, train_err: 0.185546875, grad_norm: 0.0001202470982681
iter 1962, lr: 0.2, attr_lr: 0, batch_loss: 0.62710924500401, train_err: 0.185546875, grad_norm: 0.00013688095392153
iter 1963, lr: 0.2, attr_lr: 0, batch_loss: 0.63369698899467, train_err: 0.19921875, grad_norm: 9.8257643216025e-05
iter 1964, lr: 0.2, attr_lr: 0, batch_loss: 0.63308929197603, train_err: 0.1875, grad_norm: 9.3469445529869e-05
iter 1965, lr: 0.2, attr_lr: 0, batch_loss: 0.62359606460135, train_err: 0.16796875, grad_norm: 0.0001284895387191
iter 1966, lr: 0.2, attr_lr: 0, batch_loss: 0.63058960759438, train_err: 0.212890625, grad_norm: 0.00012026173178708
iter 1967, lr: 0.2, attr_lr: 0, batch_loss: 0.62831083816091, train_err: 0.19140625, grad_norm: 0.00011731427146135
iter 1968, lr: 0.2, attr_lr: 0, batch_loss: 0.6340414956753, train_err: 0.21484375, grad_norm: 0.00010838757275662
iter 1969, lr: 0.2, attr_lr: 0, batch_loss: 0.63348494332622, train_err: 0.203125, grad_norm: 0.00011551786417826
iter 1970, lr: 0.2, attr_lr: 0, batch_loss: 0.63849793845107, train_err: 0.228515625, grad_norm: 8.2672112354629e-05
iter 1971, lr: 0.2, attr_lr: 0, batch_loss: 0.6292923886294, train_err: 0.197265625, grad_norm: 0.00010833589692833
iter 1972, lr: 0.2, attr_lr: 0, batch_loss: 0.63236817127056, train_err: 0.19140625, grad_norm: 0.00011462171804873
iter 1973, lr: 0.2, attr_lr: 0, batch_loss: 0.62992820386821, train_err: 0.1484375, grad_norm: 9.9871482250121e-05
iter 1974, lr: 0.2, attr_lr: 0, batch_loss: 0.63147818044911, train_err: 0.181640625, grad_norm: 9.6943168793295e-05
iter 1975, lr: 0.2, attr_lr: 0, batch_loss: 0.6314584600591, train_err: 0.2109375, grad_norm: 0.00010773198900464
iter 1976, lr: 0.2, attr_lr: 0, batch_loss: 0.63401347632315, train_err: 0.224609375, grad_norm: 0.00010988167364101
iter 1977, lr: 0.2, attr_lr: 0, batch_loss: 0.63475116052493, train_err: 0.2109375, grad_norm: 0.00011243217708874
iter 1978, lr: 0.2, attr_lr: 0, batch_loss: 0.63110470460157, train_err: 0.205078125, grad_norm: 0.0001236432168745
iter 1979, lr: 0.2, attr_lr: 0, batch_loss: 0.61383788350545, train_err: 0.169921875, grad_norm: 0.00014405048092793
iter 1980, lr: 0.2, attr_lr: 0, batch_loss: 0.63736222239133, train_err: 0.2109375, grad_norm: 7.5186984765404e-05
iter 1981, lr: 0.2, attr_lr: 0, batch_loss: 0.63136813987146, train_err: 0.220703125, grad_norm: 0.00010832277911153
iter 1982, lr: 0.2, attr_lr: 0, batch_loss: 0.622578314605, train_err: 0.17578125, grad_norm: 0.00016150747929595
iter 1983, lr: 0.2, attr_lr: 0, batch_loss: 0.63185159347065, train_err: 0.23046875, grad_norm: 0.0001282490531549
iter 1984, lr: 0.2, attr_lr: 0, batch_loss: 0.63361445654338, train_err: 0.173828125, grad_norm: 0.00011719787750961
iter 1985, lr: 0.2, attr_lr: 0, batch_loss: 0.62934850693031, train_err: 0.197265625, grad_norm: 0.00012628741353137
iter 1986, lr: 0.2, attr_lr: 0, batch_loss: 0.63415971262473, train_err: 0.197265625, grad_norm: 0.00012102347847177
iter 1987, lr: 0.2, attr_lr: 0, batch_loss: 0.62874102823543, train_err: 0.216796875, grad_norm: 0.00012597100382775
iter 1988, lr: 0.2, attr_lr: 0, batch_loss: 0.63234787417934, train_err: 0.205078125, grad_norm: 0.000101020634931
iter 1989, lr: 0.2, attr_lr: 0, batch_loss: 0.62884823868529, train_err: 0.1875, grad_norm: 0.00010806903091604
iter 1990, lr: 0.2, attr_lr: 0, batch_loss: 0.63061980754393, train_err: 0.203125, grad_norm: 0.00011523474824572
iter 1991, lr: 0.2, attr_lr: 0, batch_loss: 0.63784019671756, train_err: 0.21875, grad_norm: 0.00010679628684058
iter 1992, lr: 0.2, attr_lr: 0, batch_loss: 0.62800014273814, train_err: 0.201171875, grad_norm: 0.00014999947027962
iter 1993, lr: 0.2, attr_lr: 0, batch_loss: 0.63122870242156, train_err: 0.181640625, grad_norm: 0.00010880538486859
iter 1994, lr: 0.2, attr_lr: 0, batch_loss: 0.63631172658465, train_err: 0.224609375, grad_norm: 9.6503176188e-05
iter 1995, lr: 0.2, attr_lr: 0, batch_loss: 0.63238796132508, train_err: 0.189453125, grad_norm: 0.00012505838886328
iter 1996, lr: 0.2, attr_lr: 0, batch_loss: 0.63040440839621, train_err: 0.22265625, grad_norm: 0.00013814252239045
iter 1997, lr: 0.2, attr_lr: 0, batch_loss: 0.62576082860467, train_err: 0.185546875, grad_norm: 0.00013930482406895
iter 1998, lr: 0.2, attr_lr: 0, batch_loss: 0.62396742870479, train_err: 0.162109375, grad_norm: 0.00013754526129621
iter 1999, lr: 0.2, attr_lr: 0, batch_loss: 0.63464724183769, train_err: 0.212890625, grad_norm: 0.00011072155417363
iter 2000, lr: 0.2, attr_lr: 0, batch_loss: 0.62775681991696, train_err: 0.15234375, grad_norm: 0.0001253256091513
Testing... 
average test_loss = 0.62983295902621, average test_pred_err = 0.175
Snapshotting A_model... done
iter 2001, lr: 0.2, attr_lr: 0, batch_loss: 0.6235683535504, train_err: 0.169921875, grad_norm: 0.00014797023168317
iter 2002, lr: 0.2, attr_lr: 0, batch_loss: 0.6279876046333, train_err: 0.197265625, grad_norm: 0.00012051265427944
iter 2003, lr: 0.2, attr_lr: 0, batch_loss: 0.62415024785079, train_err: 0.166015625, grad_norm: 0.00010543771414638
iter 2004, lr: 0.2, attr_lr: 0, batch_loss: 0.63031335954741, train_err: 0.2109375, grad_norm: 0.00011856317903212
iter 2005, lr: 0.2, attr_lr: 0, batch_loss: 0.62892683421059, train_err: 0.1875, grad_norm: 0.00012773244800952
iter 2006, lr: 0.2, attr_lr: 0, batch_loss: 0.63199532090864, train_err: 0.20703125, grad_norm: 0.00012370989243175
iter 2007, lr: 0.2, attr_lr: 0, batch_loss: 0.63012630218845, train_err: 0.173828125, grad_norm: 0.00010586101731309
iter 2008, lr: 0.2, attr_lr: 0, batch_loss: 0.62898338971003, train_err: 0.21875, grad_norm: 0.00012253900897038
iter 2009, lr: 0.2, attr_lr: 0, batch_loss: 0.63064246491543, train_err: 0.20703125, grad_norm: 0.00012506468332856
iter 2010, lr: 0.2, attr_lr: 0, batch_loss: 0.62814145759961, train_err: 0.197265625, grad_norm: 0.00011826931803856
iter 2011, lr: 0.2, attr_lr: 0, batch_loss: 0.63274279458727, train_err: 0.205078125, grad_norm: 0.00011465559281575
iter 2012, lr: 0.2, attr_lr: 0, batch_loss: 0.63143933769589, train_err: 0.212890625, grad_norm: 0.00012586175249434
iter 2013, lr: 0.2, attr_lr: 0, batch_loss: 0.62485772852387, train_err: 0.18359375, grad_norm: 0.00012521213721883
iter 2014, lr: 0.2, attr_lr: 0, batch_loss: 0.63001437314003, train_err: 0.19921875, grad_norm: 0.00012626246532323
iter 2015, lr: 0.2, attr_lr: 0, batch_loss: 0.62746140361865, train_err: 0.19140625, grad_norm: 0.00012384809165841
iter 2016, lr: 0.2, attr_lr: 0, batch_loss: 0.62680974048883, train_err: 0.203125, grad_norm: 0.0001280069018501
iter 2017, lr: 0.2, attr_lr: 0, batch_loss: 0.63122845986866, train_err: 0.21484375, grad_norm: 0.00013149454591065
iter 2018, lr: 0.2, attr_lr: 0, batch_loss: 0.62724466941343, train_err: 0.232421875, grad_norm: 0.00012346145376721
iter 2019, lr: 0.2, attr_lr: 0, batch_loss: 0.62718707153673, train_err: 0.173828125, grad_norm: 0.00011154049498695
iter 2020, lr: 0.2, attr_lr: 0, batch_loss: 0.63084046262447, train_err: 0.205078125, grad_norm: 0.00010942180599217
iter 2021, lr: 0.2, attr_lr: 0, batch_loss: 0.63437082877208, train_err: 0.185546875, grad_norm: 9.5366277015278e-05
iter 2022, lr: 0.2, attr_lr: 0, batch_loss: 0.6306202916628, train_err: 0.2265625, grad_norm: 0.00012405961563254
iter 2023, lr: 0.2, attr_lr: 0, batch_loss: 0.62792285980172, train_err: 0.16796875, grad_norm: 0.00012492616493426
iter 2024, lr: 0.2, attr_lr: 0, batch_loss: 0.63669457526079, train_err: 0.224609375, grad_norm: 0.00011057194236935
iter 2025, lr: 0.2, attr_lr: 0, batch_loss: 0.63243383891195, train_err: 0.197265625, grad_norm: 9.5797757621079e-05
iter 2026, lr: 0.2, attr_lr: 0, batch_loss: 0.62950689736704, train_err: 0.203125, grad_norm: 0.00012786335438537
iter 2027, lr: 0.2, attr_lr: 0, batch_loss: 0.62787587505145, train_err: 0.19140625, grad_norm: 0.00011711277148608
iter 2028, lr: 0.2, attr_lr: 0, batch_loss: 0.62719567138484, train_err: 0.205078125, grad_norm: 0.00013020793681461
iter 2029, lr: 0.2, attr_lr: 0, batch_loss: 0.63281587141987, train_err: 0.19140625, grad_norm: 0.00010826418696214
iter 2030, lr: 0.2, attr_lr: 0, batch_loss: 0.63036534693806, train_err: 0.2109375, grad_norm: 0.00010832650229242
iter 2031, lr: 0.2, attr_lr: 0, batch_loss: 0.63856837669791, train_err: 0.212890625, grad_norm: 9.7247517209013e-05
iter 2032, lr: 0.2, attr_lr: 0, batch_loss: 0.62730093826916, train_err: 0.19921875, grad_norm: 0.00012702253065543
iter 2033, lr: 0.2, attr_lr: 0, batch_loss: 0.62394744063271, train_err: 0.203125, grad_norm: 0.00012932133403141
iter 2034, lr: 0.2, attr_lr: 0, batch_loss: 0.62732521168495, train_err: 0.1796875, grad_norm: 0.00011490917723299
iter 2035, lr: 0.2, attr_lr: 0, batch_loss: 0.62751046633531, train_err: 0.203125, grad_norm: 0.00014326151579351
iter 2036, lr: 0.2, attr_lr: 0, batch_loss: 0.62686484127822, train_err: 0.193359375, grad_norm: 0.00013555810887926
iter 2037, lr: 0.2, attr_lr: 0, batch_loss: 0.63496031079856, train_err: 0.205078125, grad_norm: 0.00010897430142201
iter 2038, lr: 0.2, attr_lr: 0, batch_loss: 0.62722579280112, train_err: 0.193359375, grad_norm: 0.00012745281468229
iter 2039, lr: 0.2, attr_lr: 0, batch_loss: 0.63566224915609, train_err: 0.236328125, grad_norm: 0.00011580928396952
iter 2040, lr: 0.2, attr_lr: 0, batch_loss: 0.6282277041823, train_err: 0.171875, grad_norm: 9.7052888130709e-05
iter 2041, lr: 0.2, attr_lr: 0, batch_loss: 0.63032938469942, train_err: 0.197265625, grad_norm: 0.00012114606360937
iter 2042, lr: 0.2, attr_lr: 0, batch_loss: 0.62846731779823, train_err: 0.181640625, grad_norm: 0.00011629787054289
iter 2043, lr: 0.2, attr_lr: 0, batch_loss: 0.63052890476363, train_err: 0.2109375, grad_norm: 0.00012064380472701
iter 2044, lr: 0.2, attr_lr: 0, batch_loss: 0.63475168799247, train_err: 0.228515625, grad_norm: 9.7301118953521e-05
iter 2045, lr: 0.2, attr_lr: 0, batch_loss: 0.62647468603146, train_err: 0.181640625, grad_norm: 0.00013311593311068
iter 2046, lr: 0.2, attr_lr: 0, batch_loss: 0.62379352175277, train_err: 0.177734375, grad_norm: 0.00010902646732148
iter 2047, lr: 0.2, attr_lr: 0, batch_loss: 0.6331185089249, train_err: 0.21875, grad_norm: 0.00010310029856358
iter 2048, lr: 0.2, attr_lr: 0, batch_loss: 0.62109205128464, train_err: 0.20703125, grad_norm: 0.00013804843333821
iter 2049, lr: 0.2, attr_lr: 0, batch_loss: 0.62826564879509, train_err: 0.20703125, grad_norm: 0.00013851637018908
iter 2050, lr: 0.2, attr_lr: 0, batch_loss: 0.63569200101862, train_err: 0.197265625, grad_norm: 9.6730279793962e-05
Testing... 
average test_loss = 0.62558417902826, average test_pred_err = 0.15
iter 2051, lr: 0.2, attr_lr: 0, batch_loss: 0.62957410422503, train_err: 0.216796875, grad_norm: 0.0001299435373859
iter 2052, lr: 0.2, attr_lr: 0, batch_loss: 0.63211058326353, train_err: 0.21875, grad_norm: 0.00011996445531817
iter 2053, lr: 0.2, attr_lr: 0, batch_loss: 0.63292988640445, train_err: 0.185546875, grad_norm: 9.9357387019948e-05
iter 2054, lr: 0.2, attr_lr: 0, batch_loss: 0.6335626188189, train_err: 0.201171875, grad_norm: 0.0001104282456259
iter 2055, lr: 0.2, attr_lr: 0, batch_loss: 0.6295280152749, train_err: 0.19140625, grad_norm: 0.00011295863017274
