Creating model... done
Training with snapshotting enabled... 
Testing... 
test_loss = 0.75552588701248, test_pred_err = 0.4921875
iter 1, lr: 2, attr_lr: 0, batch_loss: 0.74227534234524, train_err: 0.484375, grad_norm: 0.084692731499672, mem: 6276.236328125
iter 1684, lr: 0.0078125, attr_lr: 0, batch_loss: 0.55092489719391, train_err: 0.2578125, grad_norm: 0.40703326463699, mem: 8928.1923828125
iter 1685, lr: 0.0078125, attr_lr: 0, batch_loss: 0.45962756872177, train_err: 0.2109375, grad_norm: 0.42975640296936, mem: 16505.267578125
iter 1686, lr: 0.0078125, attr_lr: 0, batch_loss: 0.41958382725716, train_err: 0.171875, grad_norm: 0.3509136736393, mem: 15683.109375
iter 1687, lr: 0.0078125, attr_lr: 0, batch_loss: 0.59697234630585, train_err: 0.3203125, grad_norm: 0.44396188855171, mem: 14612.13671875
iter 1688, lr: 0.0078125, attr_lr: 0, batch_loss: 0.48311501741409, train_err: 0.21875, grad_norm: 0.3210326731205, mem: 12719.885742188
iter 1689, lr: 0.0078125, attr_lr: 0, batch_loss: 0.59891733527184, train_err: 0.328125, grad_norm: 0.48528465628624, mem: 8928.2841796875
iter 1690, lr: 0.0078125, attr_lr: 0, batch_loss: 0.50962056219578, train_err: 0.265625, grad_norm: 0.40368801355362, mem: 16502.840820312
iter 1691, lr: 0.0078125, attr_lr: 0, batch_loss: 0.48885998129845, train_err: 0.2578125, grad_norm: 0.42757749557495, mem: 15681.221679688
iter 1692, lr: 0.0078125, attr_lr: 0, batch_loss: 0.5216795951128, train_err: 0.2890625, grad_norm: 0.5133775472641, mem: 13787.997070312
iter 1693, lr: 0.0078125, attr_lr: 0, batch_loss: 0.52204194664955, train_err: 0.2578125, grad_norm: 0.38760516047478, mem: 11889.846679688
iter 1694, lr: 0.0078125, attr_lr: 0, batch_loss: 0.4976415336132, train_err: 0.296875, grad_norm: 0.43294769525528, mem: 10000.08203125
iter 1695, lr: 0.0078125, attr_lr: 0, batch_loss: 0.44506298005581, train_err: 0.1875, grad_norm: 0.45191735029221, mem: 11464.049804688
iter 1696, lr: 0.0078125, attr_lr: 0, batch_loss: 0.5024329572916, train_err: 0.2578125, grad_norm: 0.39310616254807, mem: 15679.470703125
iter 1697, lr: 0.0078125, attr_lr: 0, batch_loss: 0.56827652454376, train_err: 0.3125, grad_norm: 0.46644470095634, mem: 14612.104492188
iter 1698, lr: 0.0078125, attr_lr: 0, batch_loss: 0.44748885929585, train_err: 0.2265625, grad_norm: 0.35618072748184, mem: 12719.30078125
iter 1699, lr: 0.0078125, attr_lr: 0, batch_loss: 0.49044826626778, train_err: 0.28125, grad_norm: 0.4191517829895, mem: 10826.799804688
iter 1700, lr: 0.0078125, attr_lr: 0, batch_loss: 0.57605011761189, train_err: 0.3359375, grad_norm: 0.55454766750336, mem: 8926.09765625
Testing... 
test_loss = 0.32423417270184, test_pred_err = 0.125
Snapshotting C_model... done
iter 1701, lr: 0.0078125, attr_lr: 0, batch_loss: 0.4993596971035, train_err: 0.2421875, grad_norm: 0.34669199585915, mem: 10857.452148438
iter 1702, lr: 0.0078125, attr_lr: 0, batch_loss: 0.46720552444458, train_err: 0.2421875, grad_norm: 0.42719382047653, mem: 14662.619140625
iter 1703, lr: 0.0078125, attr_lr: 0, batch_loss: 0.50559237599373, train_err: 0.2265625, grad_norm: 0.40174973011017, mem: 12718.713867188
iter 1704, lr: 0.0078125, attr_lr: 0, batch_loss: 0.5284011811018, train_err: 0.296875, grad_norm: 0.47505685687065, mem: 10825.133789062
iter 1705, lr: 0.0078125, attr_lr: 0, batch_loss: 0.50150066614151, train_err: 0.2421875, grad_norm: 0.43068903684616, mem: 8928.3779296875
iter 1706, lr: 0.0078125, attr_lr: 0, batch_loss: 0.59469784796238, train_err: 0.28125, grad_norm: 0.48990577459335, mem: 16502.951171875
iter 1707, lr: 0.0078125, attr_lr: 0, batch_loss: 0.55065035820007, train_err: 0.265625, grad_norm: 0.44660827517509, mem: 15679.614257812
iter 1708, lr: 0.0078125, attr_lr: 0, batch_loss: 0.4383405148983, train_err: 0.21875, grad_norm: 0.34581029415131, mem: 14611.521484375
iter 1709, lr: 0.0078125, attr_lr: 0, batch_loss: 0.51544713973999, train_err: 0.3046875, grad_norm: 0.38056814670563, mem: 12717.58203125
iter 1710, lr: 0.0078125, attr_lr: 0, batch_loss: 0.47532445192337, train_err: 0.2578125, grad_norm: 0.39395329356194, mem: 10823.74609375
iter 1711, lr: 0.0078125, attr_lr: 0, batch_loss: 0.49659416079521, train_err: 0.2578125, grad_norm: 0.46422454714775, mem: 8923.7861328125
iter 1712, lr: 0.0078125, attr_lr: 0, batch_loss: 0.51112866401672, train_err: 0.25, grad_norm: 0.43275466561317, mem: 16501.771484375
iter 1713, lr: 0.0078125, attr_lr: 0, batch_loss: 0.50781589746475, train_err: 0.2734375, grad_norm: 0.3980940580368, mem: 15681.801757812
iter 1714, lr: 0.0078125, attr_lr: 0, batch_loss: 0.48641782999039, train_err: 0.2734375, grad_norm: 0.43784496188164, mem: 14610.998046875
iter 1715, lr: 0.0078125, attr_lr: 0, batch_loss: 0.53522589802742, train_err: 0.2578125, grad_norm: 0.51079314947128, mem: 12718.359375
iter 1716, lr: 0.0078125, attr_lr: 0, batch_loss: 0.42938901484013, train_err: 0.203125, grad_norm: 0.44847249984741, mem: 9998.2783203125
iter 1717, lr: 0.0078125, attr_lr: 0, batch_loss: 0.48750095069408, train_err: 0.203125, grad_norm: 0.43651363253593, mem: 16503.581054688
iter 1718, lr: 0.0078125, attr_lr: 0, batch_loss: 0.41602793335915, train_err: 0.21875, grad_norm: 0.32968288660049, mem: 14612.258789062
iter 1719, lr: 0.0078125, attr_lr: 0, batch_loss: 0.49703346192837, train_err: 0.25, grad_norm: 0.33672395348549, mem: 12717.76953125
iter 1720, lr: 0.0078125, attr_lr: 0, batch_loss: 0.51684492826462, train_err: 0.28125, grad_norm: 0.4687422811985, mem: 10825.291015625
iter 1721, lr: 0.0078125, attr_lr: 0, batch_loss: 0.54515536129475, train_err: 0.3203125, grad_norm: 0.44915997982025, mem: 8924.1376953125
iter 1722, lr: 0.0078125, attr_lr: 0, batch_loss: 0.46219992637634, train_err: 0.21875, grad_norm: 0.48880100250244, mem: 16502.911132812
iter 1723, lr: 0.0078125, attr_lr: 0, batch_loss: 0.6028636097908, train_err: 0.3203125, grad_norm: 0.53130203485489, mem: 15681.004882812
iter 1724, lr: 0.0078125, attr_lr: 0, batch_loss: 0.52729025483131, train_err: 0.25, grad_norm: 0.42999097704887, mem: 14612.151367188
iter 1725, lr: 0.0078125, attr_lr: 0, batch_loss: 0.55059444904327, train_err: 0.2890625, grad_norm: 0.44878429174423, mem: 11891.90234375
iter 1726, lr: 0.0078125, attr_lr: 0, batch_loss: 0.48651230335236, train_err: 0.28125, grad_norm: 0.42431756854057, mem: 9997.6376953125
iter 1727, lr: 0.0078125, attr_lr: 0, batch_loss: 0.51275870203972, train_err: 0.28125, grad_norm: 0.35909694433212, mem: 11525.76953125
iter 1728, lr: 0.0078125, attr_lr: 0, batch_loss: 0.53072203695774, train_err: 0.28125, grad_norm: 0.49681895971298, mem: 14612.08203125
iter 1729, lr: 0.0078125, attr_lr: 0, batch_loss: 0.4678670167923, train_err: 0.234375, grad_norm: 0.39553055167198, mem: 11889.46484375
iter 1730, lr: 0.0078125, attr_lr: 0, batch_loss: 0.55266797542572, train_err: 0.3359375, grad_norm: 0.51148265600204, mem: 9999.7275390625
iter 1731, lr: 0.0078125, attr_lr: 0, batch_loss: 0.50094202160835, train_err: 0.25, grad_norm: 0.43953734636307, mem: 11580.78125
iter 1732, lr: 0.0078125, attr_lr: 0, batch_loss: 0.50065833330154, train_err: 0.21875, grad_norm: 0.43956509232521, mem: 15678.655273438
iter 1733, lr: 0.0078125, attr_lr: 0, batch_loss: 0.44236847758293, train_err: 0.203125, grad_norm: 0.39676567912102, mem: 14611.295898438
iter 1734, lr: 0.0078125, attr_lr: 0, batch_loss: 0.5574294924736, train_err: 0.28125, grad_norm: 0.43793749809265, mem: 12717.620117188
iter 1735, lr: 0.0078125, attr_lr: 0, batch_loss: 0.54564607143402, train_err: 0.3125, grad_norm: 0.49102446436882, mem: 10823.48828125
iter 1736, lr: 0.0078125, attr_lr: 0, batch_loss: 0.65283769369125, train_err: 0.3671875, grad_norm: 0.53292620182037, mem: 11525.495117188
iter 1737, lr: 0.0078125, attr_lr: 0, batch_loss: 0.52946424484253, train_err: 0.2734375, grad_norm: 0.50736492872238, mem: 15677.888671875
iter 1738, lr: 0.0078125, attr_lr: 0, batch_loss: 0.53641760349274, train_err: 0.28125, grad_norm: 0.48302924633026, mem: 14610.353515625
iter 1739, lr: 0.0078125, attr_lr: 0, batch_loss: 0.43523702025414, train_err: 0.1953125, grad_norm: 0.32593432068825, mem: 12717.807617188
iter 1740, lr: 0.0078125, attr_lr: 0, batch_loss: 0.47321440279484, train_err: 0.25, grad_norm: 0.35996153950691, mem: 9995.87109375
iter 1741, lr: 0.0078125, attr_lr: 0, batch_loss: 0.48722809553146, train_err: 0.2265625, grad_norm: 0.3894410431385, mem: 11403.354492188
iter 1742, lr: 0.0078125, attr_lr: 0, batch_loss: 0.60617190599442, train_err: 0.328125, grad_norm: 0.47149839997292, mem: 15679.9140625
iter 1743, lr: 0.0078125, attr_lr: 0, batch_loss: 0.4599793702364, train_err: 0.234375, grad_norm: 0.37877634167671, mem: 13784.977539062
iter 1744, lr: 0.0078125, attr_lr: 0, batch_loss: 0.50206908583641, train_err: 0.234375, grad_norm: 0.41484439373016, mem: 11887.473632812
iter 1745, lr: 0.0078125, attr_lr: 0, batch_loss: 0.4770927131176, train_err: 0.234375, grad_norm: 0.42117896676064, mem: 9995.73828125
iter 1746, lr: 0.0078125, attr_lr: 0, batch_loss: 0.50479632616043, train_err: 0.265625, grad_norm: 0.39256921410561, mem: 11581.780273438
iter 1747, lr: 0.0078125, attr_lr: 0, batch_loss: 0.50976073741913, train_err: 0.265625, grad_norm: 0.45408496260643, mem: 15677.48046875
iter 1748, lr: 0.0078125, attr_lr: 0, batch_loss: 0.52805224061012, train_err: 0.2578125, grad_norm: 0.4602472782135, mem: 14609.494140625
iter 1749, lr: 0.0078125, attr_lr: 0, batch_loss: 0.53790982067585, train_err: 0.265625, grad_norm: 0.50789350271225, mem: 12718.014648438
iter 1750, lr: 0.0078125, attr_lr: 0, batch_loss: 0.52332073450089, train_err: 0.2890625, grad_norm: 0.3822605907917, mem: 10829.909179688
Testing... 
test_loss = 0.30435267090797, test_pred_err = 0.078125
iter 1751, lr: 0.0078125, attr_lr: 0, batch_loss: 0.47453124821186, train_err: 0.203125, grad_norm: 0.46444970369339, mem: 15226.637695312
iter 1752, lr: 0.0078125, attr_lr: 0, batch_loss: 0.50256863236427, train_err: 0.25, grad_norm: 0.43843474984169, mem: 10605.88671875
iter 1753, lr: 0.0078125, attr_lr: 0, batch_loss: 0.40648919343948, train_err: 0.171875, grad_norm: 0.35190039873123, mem: 16504.288085938
iter 1754, lr: 0.0078125, attr_lr: 0, batch_loss: 0.44657632708549, train_err: 0.1796875, grad_norm: 0.37492036819458, mem: 14612.228515625
iter 1755, lr: 0.0078125, attr_lr: 0, batch_loss: 0.43638816475868, train_err: 0.2421875, grad_norm: 0.4019947052002, mem: 12716.158203125
iter 1756, lr: 0.0078125, attr_lr: 0, batch_loss: 0.47048819065094, train_err: 0.234375, grad_norm: 0.36191675066948, mem: 10819.74609375
iter 1757, lr: 0.0078125, attr_lr: 0, batch_loss: 0.548355281353, train_err: 0.265625, grad_norm: 0.48050674796104, mem: 8923.2548828125
iter 1758, lr: 0.0078125, attr_lr: 0, batch_loss: 0.58760231733322, train_err: 0.2890625, grad_norm: 0.4313879609108, mem: 16500.676757812
iter 1759, lr: 0.0078125, attr_lr: 0, batch_loss: 0.47320115566254, train_err: 0.2265625, grad_norm: 0.49573761224747, mem: 15674.940429688
iter 1760, lr: 0.0078125, attr_lr: 0, batch_loss: 0.50645069777966, train_err: 0.2265625, grad_norm: 0.39193421602249, mem: 14609.303710938
iter 1761, lr: 0.0078125, attr_lr: 0, batch_loss: 0.50626254081726, train_err: 0.25, grad_norm: 0.37927523255348, mem: 12716.580078125
iter 1762, lr: 0.0078125, attr_lr: 0, batch_loss: 0.52447530627251, train_err: 0.2578125, grad_norm: 0.38180822134018, mem: 10822.15625
iter 1763, lr: 0.0078125, attr_lr: 0, batch_loss: 0.53952232003212, train_err: 0.3203125, grad_norm: 0.40601935982704, mem: 11705.53515625
iter 1764, lr: 0.0078125, attr_lr: 0, batch_loss: 0.54708081483841, train_err: 0.25, grad_norm: 0.35701274871826, mem: 15675.272460938
iter 1765, lr: 0.0078125, attr_lr: 0, batch_loss: 0.51906591653824, train_err: 0.2734375, grad_norm: 0.37312370538712, mem: 14610.125
iter 1766, lr: 0.0078125, attr_lr: 0, batch_loss: 0.48239335417747, train_err: 0.203125, grad_norm: 0.35017392039299, mem: 12717.118164062
iter 1767, lr: 0.0078125, attr_lr: 0, batch_loss: 0.4940043091774, train_err: 0.2421875, grad_norm: 0.40481102466583, mem: 10825.327148438
iter 1768, lr: 0.0078125, attr_lr: 0, batch_loss: 0.51748010516167, train_err: 0.2421875, grad_norm: 0.43221396207809, mem: 8924.625
iter 1769, lr: 0.0078125, attr_lr: 0, batch_loss: 0.47629296779633, train_err: 0.265625, grad_norm: 0.43443015217781, mem: 16501.159179688
iter 1770, lr: 0.0078125, attr_lr: 0, batch_loss: 0.4636378288269, train_err: 0.234375, grad_norm: 0.44693687558174, mem: 15677.405273438
iter 1771, lr: 0.0078125, attr_lr: 0, batch_loss: 0.43507851660252, train_err: 0.21875, grad_norm: 0.33351105451584, mem: 14607.637695312
iter 1772, lr: 0.0078125, attr_lr: 0, batch_loss: 0.47350749373436, train_err: 0.234375, grad_norm: 0.38766047358513, mem: 12715.66015625
iter 1773, lr: 0.0078125, attr_lr: 0, batch_loss: 0.43654933571815, train_err: 0.265625, grad_norm: 0.30967482924461, mem: 10818.833984375
iter 1774, lr: 0.0078125, attr_lr: 0, batch_loss: 0.54315465688705, train_err: 0.2890625, grad_norm: 0.4731188416481, mem: 8921.6103515625
iter 1775, lr: 0.0078125, attr_lr: 0, batch_loss: 0.55185526609421, train_err: 0.2734375, grad_norm: 0.49026873707771, mem: 16498.185546875
iter 1776, lr: 0.0078125, attr_lr: 0, batch_loss: 0.56391966342926, train_err: 0.3203125, grad_norm: 0.46738550066948, mem: 15673.850585938
iter 1777, lr: 0.0078125, attr_lr: 0, batch_loss: 0.53593796491623, train_err: 0.2578125, grad_norm: 0.46669897437096, mem: 14606.590820312
iter 1778, lr: 0.0078125, attr_lr: 0, batch_loss: 0.53839056193829, train_err: 0.28125, grad_norm: 0.4223541021347, mem: 12715.759765625
iter 1779, lr: 0.0078125, attr_lr: 0, batch_loss: 0.51286718249321, train_err: 0.234375, grad_norm: 0.47756633162498, mem: 9994.458984375
iter 1780, lr: 0.0078125, attr_lr: 0, batch_loss: 0.43065442144871, train_err: 0.1640625, grad_norm: 0.32893311977386, mem: 12058.234375
iter 1781, lr: 0.0078125, attr_lr: 0, batch_loss: 0.4551916718483, train_err: 0.21875, grad_norm: 0.40171834826469, mem: 15676.119140625
iter 1782, lr: 0.0078125, attr_lr: 0, batch_loss: 0.47226338088512, train_err: 0.2578125, grad_norm: 0.37450978159904, mem: 14605.15234375
iter 1783, lr: 0.0078125, attr_lr: 0, batch_loss: 0.4869326800108, train_err: 0.28125, grad_norm: 0.53607392311096, mem: 12714.913085938
iter 1784, lr: 0.0078125, attr_lr: 0, batch_loss: 0.5184803456068, train_err: 0.2734375, grad_norm: 0.38638681173325, mem: 10818.188476562
iter 1785, lr: 0.0078125, attr_lr: 0, batch_loss: 0.55144596099854, train_err: 0.2890625, grad_norm: 0.51112997531891, mem: 8921.580078125
iter 1786, lr: 0.0078125, attr_lr: 0, batch_loss: 0.48089292645454, train_err: 0.2265625, grad_norm: 0.44933468103409, mem: 16496.268554688
iter 1787, lr: 0.0078125, attr_lr: 0, batch_loss: 0.50381621718407, train_err: 0.25, grad_norm: 0.46209391951561, mem: 16498.831054688
iter 1788, lr: 0.0078125, attr_lr: 0, batch_loss: 0.5429202914238, train_err: 0.3203125, grad_norm: 0.51074886322021, mem: 16498.901367188
iter 1789, lr: 0.0078125, attr_lr: 0, batch_loss: 0.46031039953232, train_err: 0.25, grad_norm: 0.4091774225235, mem: 16497.44140625
iter 1790, lr: 0.0078125, attr_lr: 0, batch_loss: 0.49956905841827, train_err: 0.2734375, grad_norm: 0.4041483104229, mem: 15675.680664062
iter 1791, lr: 0.0078125, attr_lr: 0, batch_loss: 0.46277570724487, train_err: 0.21875, grad_norm: 0.27891489863396, mem: 14606.172851562
iter 1792, lr: 0.0078125, attr_lr: 0, batch_loss: 0.59506592154503, train_err: 0.3203125, grad_norm: 0.47766289114952, mem: 12840.053710938
iter 1793, lr: 0.0078125, attr_lr: 0, batch_loss: 0.51226103305817, train_err: 0.2421875, grad_norm: 0.4063595533371, mem: 10726.216796875
iter 1794, lr: 0.0078125, attr_lr: 0, batch_loss: 0.49103736877441, train_err: 0.2578125, grad_norm: 0.44039884209633, mem: 16644.4921875
iter 1795, lr: 0.0078125, attr_lr: 0, batch_loss: 0.51911070942879, train_err: 0.25, grad_norm: 0.47485822439194, mem: 14510.541015625
iter 1796, lr: 0.0078125, attr_lr: 0, batch_loss: 0.58341586589813, train_err: 0.34375, grad_norm: 0.46537071466446, mem: 11792.387695312
iter 1797, lr: 0.0078125, attr_lr: 0, batch_loss: 0.54069620370865, train_err: 0.2890625, grad_norm: 0.47243013978004, mem: 9896.9462890625
iter 1798, lr: 0.0078125, attr_lr: 0, batch_loss: 0.50395506620407, train_err: 0.2734375, grad_norm: 0.45164692401886, mem: 16645.083007812
iter 1799, lr: 0.0078125, attr_lr: 0, batch_loss: 0.51224049925804, train_err: 0.28125, grad_norm: 0.44739711284637, mem: 15579.6484375
iter 1800, lr: 0.0078125, attr_lr: 0, batch_loss: 0.51537159085274, train_err: 0.28125, grad_norm: 0.40574285387993, mem: 15581.590820312
Testing... 
test_loss = 0.2974933385849, test_pred_err = 0.078125
Snapshotting C_model... done
iter 1801, lr: 0.00390625, attr_lr: 0, batch_loss: 0.51511353254318, train_err: 0.265625, grad_norm: 0.40308481454849, mem: 10385.783203125
iter 1802, lr: 0.00390625, attr_lr: 0, batch_loss: 0.50102443993092, train_err: 0.2578125, grad_norm: 0.46414855122566, mem: 12723.146484375
iter 1803, lr: 0.00390625, attr_lr: 0, batch_loss: 0.54954220354557, train_err: 0.3046875, grad_norm: 0.49542745947838, mem: 9895.26171875
iter 1804, lr: 0.00390625, attr_lr: 0, batch_loss: 0.49313116073608, train_err: 0.265625, grad_norm: 0.42950233817101, mem: 16646.608398438
iter 1805, lr: 0.00390625, attr_lr: 0, batch_loss: 0.54129922389984, train_err: 0.296875, grad_norm: 0.38916501402855, mem: 15581.424804688
iter 1806, lr: 0.00390625, attr_lr: 0, batch_loss: 0.45268104970455, train_err: 0.2421875, grad_norm: 0.38394781947136, mem: 15579.262695312
iter 1807, lr: 0.00390625, attr_lr: 0, batch_loss: 0.55401068925858, train_err: 0.3203125, grad_norm: 0.51882880926132, mem: 13683.315429688
iter 1808, lr: 0.00390625, attr_lr: 0, batch_loss: 0.5696924328804, train_err: 0.2890625, grad_norm: 0.53367394208908, mem: 11791.352539062
iter 1809, lr: 0.00390625, attr_lr: 0, batch_loss: 0.51517100632191, train_err: 0.25, grad_norm: 0.41178777813911, mem: 9895.2685546875
iter 1810, lr: 0.00390625, attr_lr: 0, batch_loss: 0.46623541414738, train_err: 0.2265625, grad_norm: 0.39314624667168, mem: 16405.66796875
iter 1811, lr: 0.00390625, attr_lr: 0, batch_loss: 0.5550302863121, train_err: 0.3125, grad_norm: 0.38210636377335, mem: 15581.48828125
iter 1812, lr: 0.00390625, attr_lr: 0, batch_loss: 0.465760409832, train_err: 0.2265625, grad_norm: 0.45192810893059, mem: 15579.490234375
iter 1813, lr: 0.00390625, attr_lr: 0, batch_loss: 0.49548137187958, train_err: 0.234375, grad_norm: 0.4413460791111, mem: 13683.364257812
iter 1814, lr: 0.00390625, attr_lr: 0, batch_loss: 0.49312031269073, train_err: 0.2734375, grad_norm: 0.37044507265091, mem: 11790.182617188
iter 1815, lr: 0.00390625, attr_lr: 0, batch_loss: 0.52254584431648, train_err: 0.25, grad_norm: 0.44027993083, mem: 9894.5576171875
iter 1816, lr: 0.00390625, attr_lr: 0, batch_loss: 0.47638344764709, train_err: 0.25, grad_norm: 0.35664820671082, mem: 16645.181640625
iter 1817, lr: 0.00390625, attr_lr: 0, batch_loss: 0.57952618598938, train_err: 0.3203125, grad_norm: 0.38935369253159, mem: 15580.7578125
iter 1818, lr: 0.00390625, attr_lr: 0, batch_loss: 0.50132840871811, train_err: 0.25, grad_norm: 0.33767908811569, mem: 15580.155273438
iter 1819, lr: 0.00390625, attr_lr: 0, batch_loss: 0.53938430547714, train_err: 0.2890625, grad_norm: 0.49366760253906, mem: 13682.930664062
iter 1820, lr: 0.00390625, attr_lr: 0, batch_loss: 0.49190177023411, train_err: 0.21875, grad_norm: 0.41603356599808, mem: 11791.469726562
iter 1821, lr: 0.00390625, attr_lr: 0, batch_loss: 0.42490935325623, train_err: 0.1796875, grad_norm: 0.35576069355011, mem: 9898.3505859375
iter 1822, lr: 0.00390625, attr_lr: 0, batch_loss: 0.51968091726303, train_err: 0.21875, grad_norm: 0.44687217473984, mem: 16646.73046875
iter 1823, lr: 0.00390625, attr_lr: 0, batch_loss: 0.48568516969681, train_err: 0.2421875, grad_norm: 0.42869076132774, mem: 15580.775390625
iter 1824, lr: 0.00390625, attr_lr: 0, batch_loss: 0.45448848605156, train_err: 0.2109375, grad_norm: 0.45494085550308, mem: 13684.294921875
iter 1825, lr: 0.00390625, attr_lr: 0, batch_loss: 0.51081874966621, train_err: 0.3125, grad_norm: 0.44263488054276, mem: 11790.205078125
